itemA,itemB,count,support,confidence_A_to_B,confidence_B_to_A,lift
jumbo storage bag suki,lunch bag alphabet design,117,0.005756740799055304,0.09932088285229201,0.16160220994475138,2.7881182639364406
clothes pegs retrospot pack 24,lunch bag spaceboy design,117,0.005756740799055304,0.156,0.1020052310374891,2.7642057541412384
gardeners kneeling pad cup of tea,jumbo shopper vintage red paisley,117,0.005756740799055304,0.15517241379310345,0.10034305317324185,2.704737682616668
jumbo bag apples,retrospot tea set ceramic 11 pc,117,0.005756740799055304,0.12136929460580913,0.1248665955176094,2.6325608789417982
rabbit night light,retrospot tea set ceramic 11 pc,117,0.005756740799055304,0.1195097037793667,0.1248665955176094,2.5922254211439153
lunch bag suki design,set/5 red retrospot lid glass bowls,117,0.005756740799055304,0.10853432282003711,0.13652275379229872,2.573922493575769
assorted colour bird ornament,wood black board ant white finish,117,0.005756740799055304,0.08176100628930817,0.1751497005988024,2.4875908560238016
lunch bag cars blue,vintage snap cards,117,0.005756740799055304,0.10335689045936396,0.13280363223609534,2.384364860040991
natural slate heart chalkboard,please one person metal sign,117,0.005756740799055304,0.09496753246753246,0.1414752116082225,2.3338816564330473
hand over the chocolate   sign,lunch bag red retrospot,117,0.005756740799055304,0.17307692307692307,0.07592472420506165,2.2826835721060257
alarm clock bakelike green,jumbo shopper vintage red paisley,117,0.005756740799055304,0.12099276111685625,0.10034305317324185,2.108968162040297
spotty bunting,victorian glass hanging t-light,117,0.005756740799055304,0.10502692998204669,0.11448140900195694,2.0886177347897426
paper chain kit 50's christmas,spotty bunting,117,0.005756740799055304,0.10236220472440945,0.10502692998204669,1.8675129702144502
baking set 9 piece retrospot,party bunting,117,0.005756740799055304,0.13028953229398663,0.07065217391304347,1.5990365062457637
clothes pegs retrospot pack 24,set of 3 butterfly cookie cutters,116,0.005707537886242866,0.15466666666666667,0.17261904761904762,4.677746031746032
red toadstool led night light,set of 3 heart cookie cutters,116,0.005707537886242866,0.13825983313468415,0.17313432835820897,4.194019177058688
dolly girl lunch box,plasters in tin woodland animals,116,0.005707537886242866,0.13975903614457832,0.1676300578034682,4.104714813009263
recycling bag retrospot,set of 6 spice tins pantry design,116,0.005707537886242866,0.15612382234185734,0.14268142681426815,3.9029035243246106
jumbo bag pink vintage paisley,pink regency teacup and saucer,116,0.005707537886242866,0.1358313817330211,0.15760869565217392,3.750865492312392
antique silver t-light glass,jumbo bag apples,116,0.005707537886242866,0.17033773861967694,0.12033195020746888,3.5912284229318616
alarm clock bakelike red,ivory kitchen scales,116,0.005707537886242866,0.11295034079844206,0.17210682492581603,3.4059387631862568
paper bunting retrospot,spaceboy lunch box,116,0.005707537886242866,0.1473951715374841,0.13122171945701358,3.3887550524070447
jumbo bag vintage doily,lunch bag woodland,116,0.005707537886242866,0.16642754662840745,0.11553784860557768,3.368997467804535
rabbit night light,recycling bag retrospot,116,0.005707537886242866,0.118488253319714,0.15612382234185734,3.2411241729069546
strawberry charlotte bag,victorian glass hanging t-light,116,0.005707537886242866,0.16201117318435754,0.11350293542074363,3.2218347199597677
hand over the chocolate   sign,wooden picture frame white finish,116,0.005707537886242866,0.17159763313609466,0.10622710622710622,3.1937273771593304
set/5 red retrospot lid glass bowls,vintage snap cards,116,0.005707537886242866,0.1353558926487748,0.13166855845629966,3.122557505327695
dotcom postage,lunch bag pink polkadot,116,0.005707537886242866,0.1638418079096045,0.10810810810810811,3.10337456100168
lunch bag cars blue,set of 3 butterfly cookie cutters,116,0.005707537886242866,0.10247349823321555,0.17261904761904762,3.0992133602557637
lunch bag alphabet design,set of 4 pantry jelly moulds,116,0.005707537886242866,0.16022099447513813,0.11026615969581749,3.095372140411319
jumbo storage bag skulls,wooden picture frame white finish,116,0.005707537886242866,0.16500711237553342,0.10622710622710622,3.0710664394874923
alarm clock bakelike pink,lunch bag apple design,116,0.005707537886242866,0.152832674571805,0.11350293542074363,3.039306534243997
jumbo bag alphabet,spaceboy lunch box,116,0.005707537886242866,0.1310734463276836,0.13122171945701358,3.0135030805020833
gin + tonic diet metal sign,recipe box pantry yellow design,116,0.005707537886242866,0.15591397849462366,0.10691244239631337,2.9205490312670337
green regency teacup and saucer,jumbo bag alphabet,116,0.005707537886242866,0.11897435897435897,0.1310734463276836,2.7322427929885555
alarm clock bakelike red,set/5 red retrospot lid glass bowls,116,0.005707537886242866,0.11295034079844206,0.1353558926487748,2.6786496223891914
lunch bag woodland,vintage snap cards,116,0.005707537886242866,0.11553784860557768,0.13166855845629966,2.6653703008623846
alarm clock bakelike pink,jumbo shopper vintage red paisley,116,0.005707537886242866,0.152832674571805,0.09948542024013722,2.663954783874241
alarm clock bakelike pink,heart of wicker small,116,0.005707537886242866,0.152832674571805,0.09822184589331075,2.6301196257386668
retrospot tea set ceramic 11 pc,set/20 red retrospot paper napkins,116,0.005707537886242866,0.12379935965848453,0.12033195020746888,2.6100603586089623
jumbo bag strawberry,spotty bunting,116,0.005707537886242866,0.1423312883435583,0.10412926391382406,2.596715533477988
jumbo bag vintage doily,set of 3 cake tins pantry design,116,0.005707537886242866,0.16642754662840745,0.0861812778603269,2.5129817664752996
jumbo bag vintage leaf,paper chain kit 50's christmas,116,0.005707537886242866,0.1351981351981352,0.10148731408573929,2.4039955378538056
lunch bag  black skull.,paper bunting retrospot,116,0.005707537886242866,0.09206349206349207,0.1473951715374841,2.377507512958593
jumbo bag pink polkadot,retrospot tea set ceramic 11 pc,116,0.005707537886242866,0.0957886044591247,0.12379935965848453,2.077702878364194
natural slate heart chalkboard,rabbit night light,116,0.005707537886242866,0.09415584415584416,0.118488253319714,1.9546714776541132
regency cakestand 3 tier,wood black board ant white finish,116,0.005707537886242866,0.06092436974789916,0.17365269461077845,1.8536330699944652
heart of wicker large,party bunting,116,0.005707537886242866,0.12636165577342048,0.07004830917874397,1.5508298864365933
lunch bag alphabet design,white hanging heart t-light holder,116,0.005707537886242866,0.16022099447513813,0.05267938237965486,1.4788063086797036
recycling bag retrospot,set of 3 heart cookie cutters,115,0.005658334973430427,0.15477792732166892,0.17164179104477612,4.6950844699785055
charlotte bag pink polkadot,jumbo bag vintage doily,115,0.005658334973430427,0.15582655826558264,0.1649928263988522,4.5437861839163585
jumbo bag vintage doily,set of 3 regency cake tins,115,0.005658334973430427,0.1649928263988522,0.13805522208883553,4.025587279388082
clothes pegs retrospot pack 24,red toadstool led night light,115,0.005658334973430427,0.15333333333333332,0.13706793802145412,3.714358363130711
60 teatime fairy cake cases,set of 6 spice tins pantry design,115,0.005658334973430427,0.14411027568922305,0.14145141451414514,3.602579634818904
6 ribbons rustic charm,round snack boxes set of4 woodland,115,0.005658334973430427,0.12208067940552017,0.1590594744121715,3.4317672589734323
green regency teacup and saucer,strawberry charlotte bag,115,0.005658334973430427,0.11794871794871795,0.16061452513966482,3.3480303681420995
jumbo bag strawberry,set/5 red retrospot lid glass bowls,115,0.005658334973430427,0.1411042944785276,0.13418903150525088,3.3463286825922927
jumbo bag pink vintage paisley,spaceboy lunch box,115,0.005658334973430427,0.13466042154566746,0.13009049773755657,3.0959710492015216
baking set 9 piece retrospot,pack of 60 pink paisley cake cases,115,0.005658334973430427,0.12806236080178174,0.1367419738406659,3.094815007057565
jumbo bag 50's christmas,lunch bag suki design,115,0.005658334973430427,0.1622002820874471,0.10667903525046382,3.0580320344575838
paper chain kit 50's christmas,set of 3 butterfly cookie cutters,115,0.005658334973430427,0.10061242344706911,0.17113095238095238,3.0429269258009413
clothes pegs retrospot pack 24,red retrospot charlotte bag,115,0.005658334973430427,0.15333333333333332,0.11186770428015565,3.031465629053178
retrospot tea set ceramic 11 pc,set of 3 regency cake tins,115,0.005658334973430427,0.12273212379935966,0.13805522208883553,2.9944870157241126
lunch bag cars blue,strawberry ceramic trinket box,115,0.005658334973430427,0.10159010600706714,0.1649928263988522,2.9622916994083677
gardeners kneeling pad cup of tea,lunch bag spaceboy design,115,0.005658334973430427,0.15251989389920426,0.1002615518744551,2.702540822674304
green regency teacup and saucer,retrospot tea set ceramic 11 pc,115,0.005658334973430427,0.11794871794871795,0.12273212379935966,2.5583668554853185
gin + tonic diet metal sign,natural slate heart chalkboard,115,0.005658334973430427,0.15456989247311828,0.09334415584415584,2.5499013755062143
rabbit night light,roses regency teacup and saucer,115,0.005658334973430427,0.11746680286006128,0.11352418558736427,2.35675745442042
gin + tonic diet metal sign,set of 3 cake tins pantry design,115,0.005658334973430427,0.15456989247311828,0.08543833580980684,2.3339364744603683
lunch bag  black skull.,paper chain kit vintage christmas,115,0.005658334973430427,0.09126984126984126,0.14180024660912455,2.2872604857808305
alarm clock bakelike green,jumbo storage bag suki,115,0.005658334973430427,0.1189245087900724,0.09762308998302208,2.051801117699007
jam making set with jars,lunch bag spaceboy design,115,0.005658334973430427,0.10560146923783287,0.1002615518744551,1.8711806981601702
heart of wicker small,lunch bag suki design,115,0.005658334973430427,0.09737510584250635,0.10667903525046382,1.8358549639546373
heart of wicker small,lunch bag spaceboy design,115,0.005658334973430427,0.09737510584250635,0.1002615518744551,1.7254155633331292
jumbo bag red retrospot,wood black board ant white finish,115,0.005658334973430427,0.05571705426356589,0.1721556886227545,1.695199716845379
assorted colour bird ornament,lunch bag apple design,115,0.005658334973430427,0.0803633822501747,0.11252446183953033,1.5981461652177595
set of 3 butterfly cookie cutters,strawberry charlotte bag,114,0.005609132060617988,0.16964285714285715,0.15921787709497207,4.815393056664006
plasters in tin woodland animals,strawberry charlotte bag,114,0.005609132060617988,0.16473988439306358,0.15921787709497207,4.676219846933832
recycling bag retrospot,strawberry ceramic trinket box,114,0.005609132060617988,0.15343203230148048,0.16355810616929697,4.473963593250056
hot water bottle keep calm,jumbo bag vintage doily,114,0.005609132060617988,0.14785992217898833,0.16355810616929697,4.311485019176125
hot water bottle keep calm,jumbo bag 50's christmas,114,0.005609132060617988,0.14785992217898833,0.1607898448519041,4.238512071037741
jumbo bag vintage leaf,lunch bag dolly girl design,114,0.005609132060617988,0.13286713286713286,0.16989567809239942,4.024428626515064
pack of 60 pink paisley cake cases,strawberry charlotte bag,114,0.005609132060617988,0.13555291319857313,0.15921787709497207,3.8477338098432963
recycling bag retrospot,set of 3 regency cake tins,114,0.005609132060617988,0.15343203230148048,0.1368547418967587,3.7435205576173938
6 ribbons rustic charm,ivory kitchen scales,114,0.005609132060617988,0.12101910828025478,0.16913946587537093,3.6492468200117183
gardeners kneeling pad keep calm,jumbo storage bag skulls,114,0.005609132060617988,0.12596685082872927,0.16216216216216217,3.641750037330148
jumbo bag apples,lunch bag dolly girl design,114,0.005609132060617988,0.11825726141078838,0.16989567809239942,3.5819084663380965
gardeners kneeling pad keep calm,pink regency teacup and saucer,114,0.005609132060617988,0.12596685082872927,0.15489130434782608,3.478465049243334
alarm clock bakelike pink,spaceboy lunch box,114,0.005609132060617988,0.15019762845849802,0.12895927601809956,3.453186199989269
set of 3 heart cookie cutters,victorian glass hanging t-light,114,0.005609132060617988,0.1701492537313433,0.11154598825831702,3.3836726348687094
set/5 red retrospot lid glass bowls,woodland charlotte bag,114,0.005609132060617988,0.13302217036172695,0.13784764207980654,3.269096239941643
6 ribbons rustic charm,gardeners kneeling pad cup of tea,114,0.005609132060617988,0.12101910828025478,0.15119363395225463,3.262058828498539
set of 6 spice tins pantry design,vintage snap cards,114,0.005609132060617988,0.14022140221402213,0.12939841089670828,3.234801110780687
plasters in tin woodland animals,set of 4 pantry jelly moulds,114,0.005609132060617988,0.16473988439306358,0.10836501901140684,3.182674344491087
jumbo storage bag skulls,set of 4 pantry jelly moulds,114,0.005609132060617988,0.16216216216216217,0.10836501901140684,3.132874319186106
jumbo bag 50's christmas,set of 4 pantry jelly moulds,114,0.005609132060617988,0.1607898448519041,0.10836501901140684,3.106361983621767
charlotte bag pink polkadot,victorian glass hanging t-light,114,0.005609132060617988,0.15447154471544716,0.11154598825831702,3.071897920544763
antique silver t-light glass,jam making set printed,114,0.005609132060617988,0.16740088105726872,0.10215053763440861,3.048616045347607
baking set 9 piece retrospot,set/5 red retrospot lid glass bowls,114,0.005609132060617988,0.12694877505567928,0.13302217036172695,3.010626492685678
home building block word,victorian glass hanging t-light,114,0.005609132060617988,0.14921465968586387,0.11154598825831702,2.967356891835124
jumbo bag 50's christmas,lunch bag cars blue,114,0.005609132060617988,0.1607898448519041,0.10070671378091872,2.8868311013870134
jam making set printed,round snack boxes set of4 woodland,114,0.005609132060617988,0.10215053763440861,0.15767634854771784,2.87151801781704
60 teatime fairy cake cases,lunch bag apple design,114,0.005609132060617988,0.14285714285714285,0.11154598825831702,2.8409281520827503
jumbo bag woodland animals,wooden frame antique white,114,0.005609132060617988,0.13348946135831383,0.11899791231732777,2.8319831029711584
jumbo shopper vintage red paisley,lunch bag alphabet design,114,0.005609132060617988,0.09777015437392796,0.1574585635359116,2.7445864882537454
roses regency teacup and saucer,set/5 red retrospot lid glass bowls,114,0.005609132060617988,0.1125370187561698,0.13302217036172695,2.6688475719957934
gardeners kneeling pad cup of tea,jumbo storage bag suki,114,0.005609132060617988,0.15119363395225463,0.0967741935483871,2.6085394027551985
set/20 red retrospot paper napkins,wooden frame antique white,114,0.005609132060617988,0.11825726141078838,0.11899791231732777,2.508831504084408
lunch bag  black skull.,scottie dog hot water bottle,114,0.005609132060617988,0.09047619047619047,0.15019762845849802,2.422711587928979
heart of wicker small,please one person metal sign,114,0.005609132060617988,0.09652836579170194,0.13784764207980654,2.3722400318628174
lunch bag suki design,set/20 red retrospot paper napkins,114,0.005609132060617988,0.10575139146567718,0.11825726141078838,2.2295552698635093
lunch bag suki design,rabbit night light,114,0.005609132060617988,0.10575139146567718,0.11644535240040858,2.1953945660351613
heart of wicker large,pack of 72 retrospot cake cases,114,0.005609132060617988,0.12418300653594772,0.08913213448006255,1.9733349685978117
lunch bag  black skull.,wooden frame antique white,114,0.005609132060617988,0.09047619047619047,0.11899791231732777,1.9194552142360075
jumbo bag pink polkadot,paper chain kit 50's christmas,114,0.005609132060617988,0.09413707679603633,0.09973753280839895,1.6738774705184971
antique silver t-light glass,hanging heart jar t-light holder,113,0.00555992914780555,0.16593245227606462,0.1596045197740113,4.763292598953019
set of 3 heart cookie cutters,vintage snap cards,113,0.00555992914780555,0.16865671641791044,0.1282633371169126,3.8907821844240766
hot water bottle keep calm,popcorn holder,113,0.00555992914780555,0.14656290531776914,0.14543114543114544,3.8336479892900126
6 ribbons rustic charm,set of 3 heart cookie cutters,113,0.00555992914780555,0.11995753715498939,0.16865671641791044,3.638831321101499
alarm clock bakelike green,set of 3 butterfly cookie cutters,113,0.00555992914780555,0.11685625646328852,0.16815476190476192,3.534206185059339
6 ribbons rustic charm,jumbo storage bag skulls,113,0.00555992914780555,0.11995753715498939,0.16073968705547653,3.468018471035568
gardeners kneeling pad cup of tea,jumbo bag alphabet,113,0.00555992914780555,0.14986737400530503,0.12768361581920903,3.4417000104901914
alarm clock bakelike green,jumbo bag vintage doily,113,0.00555992914780555,0.11685625646328852,0.16212338593974174,3.407441257331242
jumbo bag alphabet,popcorn holder,113,0.00555992914780555,0.12768361581920903,0.14543114543114544,3.3398221466018074
set/20 red retrospot paper napkins,strawberry charlotte bag,113,0.00555992914780555,0.11721991701244813,0.15782122905027932,3.327343007487424
jumbo bag spaceboy design,roses regency teacup and saucer,113,0.00555992914780555,0.1656891495601173,0.11154985192497532,3.324251012497358
jumbo bag pink vintage paisley,set of 3 regency cake tins,113,0.00555992914780555,0.1323185011709602,0.13565426170468187,3.228380813683787
gardeners kneeling pad cup of tea,green regency teacup and saucer,113,0.00555992914780555,0.14986737400530503,0.1158974358974359,3.124004624906482
jam making set with jars,strawberry ceramic trinket box,113,0.00555992914780555,0.10376492194674013,0.16212338593974174,3.0257077096779716
clothes pegs retrospot pack 24,victorian glass hanging t-light,113,0.00555992914780555,0.15066666666666667,0.11056751467710371,2.996232224396608
jumbo bag 50's christmas,recipe box pantry yellow design,113,0.00555992914780555,0.15937940761636107,0.10414746543778802,2.985462746907763
hanging heart jar t-light holder,wooden picture frame white finish,113,0.00555992914780555,0.1596045197740113,0.10347985347985347,2.9705148900064153
jumbo  bag baroque black white,pack of 60 pink paisley cake cases,113,0.00555992914780555,0.12216216216216216,0.13436385255648037,2.9522280425490885
doormat red retrospot,jumbo shopper vintage red paisley,113,0.00555992914780555,0.1656891495601173,0.09691252144082332,2.888049979125063
heart of wicker small,ivory kitchen scales,113,0.00555992914780555,0.09568162574089754,0.16765578635014836,2.8852127026083116
charlotte bag pink polkadot,wooden picture frame white finish,113,0.00555992914780555,0.15311653116531165,0.10347985347985347,2.8497622522012764
jumbo bag strawberry,set of 4 pantry jelly moulds,113,0.00555992914780555,0.13865030674846626,0.10741444866920152,2.678639576383867
alarm clock bakelike red,red toadstool led night light,113,0.00555992914780555,0.11002921129503408,0.13468414779499405,2.6653560075807783
ivory kitchen scales,pack of 72 retrospot cake cases,113,0.00555992914780555,0.16765578635014836,0.08835027365129007,2.6641408927133816
paper chain kit vintage christmas,recipe box pantry yellow design,113,0.00555992914780555,0.13933415536374846,0.10414746543778802,2.609979146186934
lunch bag woodland,retrospot tea set ceramic 11 pc,113,0.00555992914780555,0.11254980079681275,0.12059765208110992,2.441261634359042
alarm clock bakelike green,spotty bunting,113,0.00555992914780555,0.11685625646328852,0.10143626570915619,2.131944844129152
alarm clock bakelike green,heart of wicker small,113,0.00555992914780555,0.11685625646328852,0.09568162574089754,2.0109962373919354
paper chain kit 50's christmas,victorian glass hanging t-light,113,0.00555992914780555,0.09886264216972879,0.11056751467710371,1.9660316433048608
heart of wicker small,lunch bag woodland,113,0.00555992914780555,0.09568162574089754,0.11254980079681275,1.936885818284862
alarm clock bakelike green,natural slate heart chalkboard,113,0.00555992914780555,0.11685625646328852,0.09172077922077922,1.9277488282141848
jumbo storage bag skulls,regency cakestand 3 tier,113,0.00555992914780555,0.16073968705547653,0.05934873949579832,1.7157948527917568
lunch bag apple design,set of 3 cake tins pantry design,113,0.00555992914780555,0.11056751467710371,0.08395245170876671,1.669520184470621
gardeners kneeling pad cup of tea,regency cakestand 3 tier,113,0.00555992914780555,0.14986737400530503,0.05934873949579832,1.599739763279317
dotcom postage,gumball coat rack,112,0.005510726234993111,0.15819209039548024,0.16691505216095381,4.791499322202294
charlotte bag pink polkadot,plasters in tin woodland animals,112,0.005510726234993111,0.15176151761517614,0.16184971098265896,4.457227000015664
dolly girl lunch box,set of 3 butterfly cookie cutters,112,0.005510726234993111,0.13493975903614458,0.16666666666666666,4.0811244979919685
lunch box i love london,pack of 60 pink paisley cake cases,112,0.005510726234993111,0.1590909090909091,0.13317479191438764,3.8446654415738837
antique silver t-light glass,vintage snap cards,112,0.005510726234993111,0.1644640234948605,0.1271282633371169,3.794059947229903
60 teatime fairy cake cases,paper bunting retrospot,112,0.005510726234993111,0.14035087719298245,0.1423125794155019,3.624512360953209
jumbo  bag baroque black white,strawberry ceramic trinket box,112,0.005510726234993111,0.12108108108108108,0.1606886657101865,3.530633991236574
6 ribbons rustic charm,plasters in tin woodland animals,112,0.005510726234993111,0.11889596602972399,0.16184971098265896,3.491967649693801
pack of 60 pink paisley cake cases,paper bunting retrospot,112,0.005510726234993111,0.13317479191438764,0.1423125794155019,3.43919246616012
gardeners kneeling pad cup of tea,vintage snap cards,112,0.005510726234993111,0.14854111405835543,0.1271282633371169,3.4267305358933213
jumbo bag vintage leaf,popcorn holder,112,0.005510726234993111,0.13053613053613053,0.14414414414414414,3.4144354144354145
green regency teacup and saucer,strawberry ceramic trinket box,112,0.005510726234993111,0.11487179487179487,0.1606886657101865,3.3495758378398266
charlotte bag suki design,paper bunting retrospot,112,0.005510726234993111,0.128,0.1423125794155019,3.305555273189327
red retrospot charlotte bag,set of 3 heart cookie cutters,112,0.005510726234993111,0.10894941634241245,0.16716417910447762,3.304907369765956
set of 3 regency cake tins,woodland charlotte bag,112,0.005510726234993111,0.13445378151260504,0.1354292623941959,3.3042789062420614
round snack boxes set of4 woodland,set of 4 pantry jelly moulds,112,0.005510726234993111,0.15491009681881052,0.10646387832699619,2.9927688286554224
jam making set printed,jumbo bag spaceboy design,112,0.005510726234993111,0.1003584229390681,0.16422287390029325,2.9907398648293544
jumbo bag alphabet,vintage snap cards,112,0.005510726234993111,0.12655367231638417,0.1271282633371169,2.91949697634301
jumbo shopper vintage red paisley,strawberry ceramic trinket box,112,0.005510726234993111,0.09605488850771869,0.1606886657101865,2.8008888867013986
60 teatime fairy cake cases,alarm clock bakelike red,112,0.005510726234993111,0.14035087719298245,0.10905550146056475,2.7774987615094213
hand over the chocolate   sign,natural slate heart chalkboard,112,0.005510726234993111,0.16568047337278108,0.09090909090909091,2.7331898870360414
jumbo bag pink polkadot,lunch bag alphabet design,112,0.005510726234993111,0.09248554913294797,0.15469613259668508,2.5962379842238046
green regency teacup and saucer,heart of wicker large,112,0.005510726234993111,0.11487179487179487,0.12200435729847495,2.5431964694709794
set of 3 cake tins pantry design,wood black board ant white finish,112,0.005510726234993111,0.08320950965824665,0.16766467065868262,2.5316617878655765
charlotte bag suki design,wooden picture frame white finish,112,0.005510726234993111,0.128,0.10256410256410256,2.3823003663003663
jumbo bag pink polkadot,set of 3 regency cake tins,112,0.005510726234993111,0.09248554913294797,0.13445378151260504,2.2565141663601853
paper chain kit 50's christmas,spaceboy lunch box,112,0.005510726234993111,0.09798775153105861,0.12669683257918551,2.2528315182321665
retrospot tea set ceramic 11 pc,wooden picture frame white finish,112,0.005510726234993111,0.11953041622198506,0.10256410256410256,2.2246668308567985
jumbo  bag baroque black white,spotty bunting,112,0.005510726234993111,0.12108108108108108,0.10053859964093358,2.2090232422727936
lunch bag apple design,victorian glass hanging t-light,112,0.005510726234993111,0.1095890410958904,0.1095890410958904,2.17934214406348
green regency teacup and saucer,lunch bag pink polkadot,112,0.005510726234993111,0.11487179487179487,0.1043802423112768,2.175819533060912
lunch bag cars blue,retrospot tea set ceramic 11 pc,112,0.005510726234993111,0.0989399293286219,0.11953041622198506,2.1460566954908344
cook with wine metal sign,lunch bag red retrospot,112,0.005510726234993111,0.16,0.07268007787151201,2.1102141466580138
lunch bag pink polkadot,roses regency teacup and saucer,112,0.005510726234993111,0.1043802423112768,0.11056268509378085,2.0941994518602067
lunch bag suki design,roses regency teacup and saucer,112,0.005510726234993111,0.1038961038961039,0.11056268509378085,2.0844860963320984
ivory kitchen scales,party bunting,112,0.005510726234993111,0.1661721068249258,0.06763285024154589,2.039421436660503
home building block word,lunch bag red retrospot,112,0.005510726234993111,0.14659685863874344,0.07268007787151201,1.9334422809693845
jumbo bag spaceboy design,strawberry charlotte bag,111,0.005461523322180673,0.1627565982404692,0.15502793296089384,4.619923327708514
set of 3 butterfly cookie cutters,set/5 red retrospot lid glass bowls,111,0.005461523322180673,0.16517857142857142,0.1295215869311552,3.9172570428404736
jumbo bag alphabet,lunch bag dolly girl design,111,0.005461523322180673,0.12542372881355932,0.16542473919523099,3.798974462603248
set of 3 butterfly cookie cutters,spaceboy lunch box,111,0.005461523322180673,0.16517857142857142,0.1255656108597285,3.797612314156432
jumbo bag woodland animals,strawberry ceramic trinket box,111,0.005461523322180673,0.12997658079625293,0.15925394548063126,3.7900201264032205
dotcom postage,jumbo bag vintage leaf,111,0.005461523322180673,0.15677966101694915,0.12937062937062938,3.713741061198688
strawberry charlotte bag,vintage snap cards,111,0.005461523322180673,0.15502793296089384,0.12599318955732122,3.576376514752788
doormat keep calm and come in,jumbo bag alphabet,111,0.005461523322180673,0.15416666666666667,0.12542372881355932,3.540433145009416
pink regency teacup and saucer,vintage snap cards,111,0.005461523322180673,0.15081521739130435,0.12599318955732122,3.479192370330158
green regency teacup and saucer,jumbo storage bag skulls,111,0.005461523322180673,0.11384615384615385,0.15789473684210525,3.291336032388664
doormat keep calm and come in,jumbo bag apples,111,0.005461523322180673,0.15416666666666667,0.11514522821576763,3.250293914246196
dotcom postage,lunch bag apple design,111,0.005461523322180673,0.15677966101694915,0.1086105675146771,3.11779826859929
alarm clock bakelike pink,lunch bag woodland,111,0.005461523322180673,0.14624505928853754,0.11055776892430279,2.9604428137253356
lunch bag woodland,popcorn holder,111,0.005461523322180673,0.11055776892430279,0.14285714285714285,2.8918611269208876
alarm clock bakelike pink,lunch bag suki design,111,0.005461523322180673,0.14624505928853754,0.10296846011131726,2.75722132187406
jumbo bag spaceboy design,natural slate heart chalkboard,111,0.005461523322180673,0.1627565982404692,0.09009740259740259,2.684955440453974
clothes pegs retrospot pack 24,paper chain kit 50's christmas,111,0.005461523322180673,0.148,0.09711286089238845,2.631629046369204
heart of wicker small,pink regency teacup and saucer,111,0.005461523322180673,0.09398814563928874,0.15081521739130435,2.5954009130066633
set/5 red retrospot lid glass bowls,victorian glass hanging t-light,111,0.005461523322180673,0.1295215869311552,0.1086105675146771,2.575730658306065
set of 6 spice tins pantry design,wooden picture frame white finish,111,0.005461523322180673,0.13653136531365315,0.10164835164835165,2.541083762485976
alarm clock bakelike red,vintage snap cards,111,0.005461523322180673,0.10808179162609542,0.12599318955732122,2.49336473667283
pack of 60 pink paisley cake cases,wooden picture frame white finish,111,0.005461523322180673,0.13198573127229488,0.10164835164835165,2.4564816871594517
heart of wicker large,roses regency teacup and saucer,111,0.005461523322180673,0.12091503267973856,0.10957551826258638,2.4259399054126427
jumbo bag vintage leaf,recipe box pantry yellow design,111,0.005461523322180673,0.12937062937062938,0.10230414746543778,2.423344397537946
60 teatime fairy cake cases,heart of wicker small,111,0.005461523322180673,0.13909774436090225,0.09398814563928874,2.39375322302369
gin + tonic diet metal sign,pack of 72 retrospot cake cases,111,0.005461523322180673,0.14919354838709678,0.08678655199374512,2.3707659713990266
lunch bag spaceboy design,pack of 60 pink paisley cake cases,111,0.005461523322180673,0.0967741935483871,0.13198573127229488,2.3386904990219013
baking set 9 piece retrospot,lunch bag spaceboy design,111,0.005461523322180673,0.12360801781737193,0.0967741935483871,2.1902435519793086
6 ribbons rustic charm,spotty bunting,111,0.005461523322180673,0.1178343949044586,0.09964093357271095,2.14979016340953
paper chain kit vintage christmas,set of 3 cake tins pantry design,111,0.005461523322180673,0.13686806411837238,0.0824665676077266,2.0666467571632987
lunch bag cars blue,victorian glass hanging t-light,111,0.005461523322180673,0.0980565371024735,0.1086105675146771,1.9500010372511463
jam making set printed,lunch bag suki design,111,0.005461523322180673,0.09946236559139784,0.10296846011131726,1.8752069742853152
jumbo bag red retrospot,scottie dog hot water bottle,111,0.005461523322180673,0.05377906976744186,0.14624505928853754,1.4400603609400373
doormat red retrospot,dotcom postage,110,0.005412320409368235,0.16129032258064516,0.1553672316384181,4.630034627300892
doormat red retrospot,recycling bag retrospot,110,0.005412320409368235,0.16129032258064516,0.1480484522207268,4.411930708114443
paper bunting retrospot,pink regency teacup and saucer,110,0.005412320409368235,0.1397712833545108,0.14945652173913043,3.8596624495884213
jumbo bag 50's christmas,jumbo bag pink vintage paisley,110,0.005412320409368235,0.15514809590973203,0.1288056206088993,3.6923066759594776
gardeners kneeling pad keep calm,strawberry charlotte bag,110,0.005412320409368235,0.12154696132596685,0.15363128491620112,3.450168215068366
clothes pegs retrospot pack 24,vintage snap cards,110,0.005412320409368235,0.14666666666666667,0.12485811577752554,3.383488460083239
60 teatime fairy cake cases,jumbo bag woodland animals,110,0.005412320409368235,0.13784461152882205,0.1288056206088993,3.280508061723395
60 teatime fairy cake cases,vintage snap cards,110,0.005412320409368235,0.13784461152882205,0.12485811577752554,3.1799703572210887
pink regency teacup and saucer,wooden frame antique white,110,0.005412320409368235,0.14945652173913043,0.11482254697286012,3.1707247889625125
lunch bag dolly girl design,set of 4 pantry jelly moulds,110,0.005412320409368235,0.16393442622950818,0.10456273764258556,3.1671133827837687
6 ribbons rustic charm,home building block word,110,0.005412320409368235,0.11677282377919321,0.14397905759162305,3.1064016629428304
